date,gross_return,net_return,turnover,regime,w_spy,w_iwm,w_tlt,w_cash
2019-02-14,-0.0007283396462573915,-0.0007283396462573915,0.0,bull,0.8078376156847922,0.009060350099538676,0.18310203421566917,0.0
2019-02-15,0.009190965842655158,0.009190965842655158,0.0,bull,0.8078376156847922,0.009060350099538676,0.18310203421566917,0.0
2019-02-19,0.0018697158806105433,0.00185950883116757,0.020452198776824037,bull,0.8282898144616162,0.00866709459860671,0.1630430909397771,0.0
2019-02-20,0.001243132786555597,0.001243132786555597,0.0,bull,0.8282898144616162,0.00866709459860671,0.1630430909397771,0.0
2019-02-21,-0.004445613142568946,-0.004445613142568946,0.0,bull,0.8282898144616162,0.00866709459860671,0.1630430909397771,0.0
2019-02-22,0.006162843787683316,0.006162843787683316,0.0,bull,0.8282898144616162,0.00866709459860671,0.1630430909397771,0.0
2019-02-25,0.0007325900702260136,0.0007224624799998271,0.020269921990335178,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-02-26,4.629358363397503e-05,4.629358363397503e-05,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-02-27,-0.001978606710075763,-0.001978606710075763,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-02-28,-0.002098486230871966,-0.002098486230871966,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-01,0.004041046496314694,0.004041046496314694,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-04,-0.0020392594146564527,-0.0020392594146564527,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-05,-0.000892598768851523,-0.000892598768851523,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-06,-0.004784188870148447,-0.004784188870148447,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-07,-0.00625988361680871,-0.00625988361680871,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-08,-0.0010960588805701095,-0.0010960588805701095,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-11,0.01195112148313202,0.01195112148313202,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-12,0.004200338166999383,0.004200338166999383,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-13,0.005364303634057757,0.005364303634057757,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-14,-0.0016122218234189281,-0.0016122218234189281,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-15,0.005148560770099966,0.005148560770099966,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-18,0.0030415049339955545,0.0030415049339955545,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-19,-0.0001485603450029918,-0.0001485603450029918,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-20,-0.001123543196965705,-0.001123543196965705,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-21,0.009956457972100296,0.009956457972100296,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-22,-0.01450565105742245,-0.01450565105742245,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-25,-0.0003728077104040744,-0.0003728077104040744,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-26,0.0062878693285227435,0.0062878693285227435,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-27,-0.003155090012514466,-0.003155090012514466,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
2019-03-28,0.003781772945221728,0.003781772945221728,0.0,bull,0.8485597364519514,0.008126113319496883,0.14331415022855173,0.0
